id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
sqlite-0e429cf934a9,2023,fts5,use-after-free,fts5FlushOneHash,plain-SQL+requires-extension:fts5,,0e429cf934a981ab9152703568393bb05070dc25,3.42.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/0e429cf934a981ab9152703568393bb05070dc25,"pDoclist from sqlite3Fts5HashScanEntry points into an Fts5HashEntry allocated by sqlite3_malloc64 at ext/fts5/fts5_hash.c:288 and grown by sqlite3_realloc64 at :329; after fts5FlushSecureDelete() failed with OOM or IO error the loop still read pDoclist[iOff]. The exact free path inside the error unwind is not pinned to one line - recorded against the hash entry's allocation, which is system heap in any case since no shipped extension uses the connection allocator"
sqlite-12439f9c16bc,2023,fts5,use-after-free,fts5FilterMethod,plain-SQL+requires-extension:fts5,https://sqlite.org/forum/forumpost/a2dd636330,12439f9c16bc4a98a91bcad486870a1366acbfb5,3.44.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/12439f9c16bc4a98a91bcad486870a1366acbfb5,"fts5CursorParseRank aliases pCsr->zRank/zRankArgs to pConfig->zRank/zRankArgs (ext/fts5/fts5_main.c); when another connection rewrites the rank config, sqlite3Fts5IndexLoadConfig -> fts5ConfigSetValue sqlite3_free()s the old string at ext/fts5/fts5_config.c:1009 while the cursor still points at it. Allocated by sqlite3Fts5MallocZero -> sqlite3_malloc64 (ext/fts5/fts5_buffer.c:267) at ext/fts5/fts5_config.c:883. Fix loads the config before parsing rank. Sibling commit 666d20ef72ff7aa094f5b11b2f41aae8921bf215 is the same diff"
sqlite-263a8e8c0a76,2023,fts5,heap-overflow-write,fts5SecureDeleteOverflow,corrupt-db-file+requires-extension:fts5,,263a8e8c0a7682fd3fc67cd086a4b6135dff505b,3.43.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/263a8e8c0a7682fd3fc67cd086a4b6135dff505b,"aIdx = sqlite3Fts5MallocZero(&p->rc,(pLeaf->nn-pLeaf->szLeaf)+2), the same call that sits at ext/fts5/fts5_index.c:5217 in 3.53.4, backed by sqlite3_malloc64 (ext/fts5/fts5_buffer.c:267); a corrupt iFirst<iNext made iFirst-nShift negative so sqlite3Fts5PutVarint emitted a 10-byte varint into a buffer that can be 2 bytes"
sqlite-29fbee66c935,2023,where,heap-oob-read,whereKeyStats,corrupt-db-file,,29fbee66c93582c714b1535cb56ea708510d08c3,3.42.0,stat4-sample-block,blind,read-the-source,https://github.com/sqlite/sqlite/commit/29fbee66c93582c714b1535cb56ea708510d08c3,"nField = MIN(pRec->nField, pIdx->nSample) let n-1 exceed nSampleCol, so aSample[iSamp].anLt[n-1] and anEq[n-1] read past that sample's array into its neighbour. aSample[], aAvgEq[] and every sample's anEq/anLt/anDLt are carved by pointer arithmetic out of ONE sqlite3DbMallocZero(db,nByte) at src/analyze.c:1821 (system heap - loadStat4 runs under DisableLookaside, src/analyze.c:1994), so this is the sub-array-into-neighbour pattern and CHERI bounds the whole block as one object: blind. Only the final sample's anLt could reach past the block. Arena name coined on the index-object-block convention. Sibling commit 4edd69b97bd844df80bcacf4f9edbc09d39fe071 is the same diff"
sqlite-3195b88b793a,2023,recover,heap-oob-read,dbdataNext,corrupt-db-file+requires-extension:dbdata,,3195b88b793a739dc6a664fa3b58a4cfeadbf350,3.43.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/3195b88b793a739dc6a664fa3b58a4cfeadbf350,pCsr->pPtr advanced by dbdataValueBytes(iType) past pCsr->nRec on 32-bit. The record buffer was pCsr->pRec = sqlite3_malloc64(nPayload+DBDATA_PADDING_BYTES) at ext/recover/dbdata.c:620 at this commit; in 3.53.4 the same buffer is pCsr->rec.aBuf from sqlite3_realloc64 in dbdataBufferSize (ext/recover/dbdata.c:168). System heap in both
sqlite-32ccccf7abd9,2023,recovery extension,heap-oob-read,dbdataNext,corrupt-db-file+requires-extension:dbdata,,32ccccf7abd910c9868ffbf9baf3b9b370e96ac7,,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/32ccccf7abd910c9868ffbf9baf3b9b370e96ac7,get_uint16(&pCsr->aPage[iOff+3]) on a page buffer shorter than iOff+5 bytes (the fix requires nPage>=256). aPage comes from dbdataLoadPage: sqlite3_malloc64(nCopy + DBDATA_PADDING_BYTES) (ext/recover/dbdata.c:382) -> system heap. batch-id=fossil:78836713c965066c
sqlite-4edd69b97bd8,2023,query planner,heap-oob-read,whereKeyStats,corrupt-db-file+requires-build:SQLITE_ENABLE_STAT4,,4edd69b97bd844df80bcacf4f9edbc09d39fe071,3.42.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/4edd69b97bd844df80bcacf4f9edbc09d39fe071,"Over-reads pIdx->aSample[]. aSample is sqlite3DbMallocZero(db,nByte) at src/analyze.c:1821 inside loadStat4, and loadStat4 is wrapped in DisableLookaside/EnableLookaside at src/analyze.c:1994/1996 - lookaside.sz is 0 for the whole call, so the array is ordinary sqlite3Malloc regardless of size. Bounds apply and the over-read is caught."
sqlite-66086eb6a6c5,2023,recover,heap-oob-read,dbdataNext,corrupt-db-file+requires-extension:dbdata,,66086eb6a6c55a59d0529074bbf9564b64014370,3.42.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/66086eb6a6c55a59d0529074bbf9564b64014370,"get_uint16(&pCsr->aPage[iOff+3]) on a page image shorter than iOff+5; aPage = sqlite3_malloc64(nCopy+DBDATA_PADDING_BYTES) at ext/recover/dbdata.c:382 and nCopy is the stored blob's length, so a short blob is a short allocation. Fix rejects pages under 256 bytes. Sibling commit 32ccccf7abd910c9868ffbf9baf3b9b370e96ac7 is the same diff"
sqlite-77eb3e305c7c,2023,printf,heap-overflow-write,sqlite3_str_vappendf,plain-SQL,"SELECT length( format('%,.249f', -5.0e-300) );",77eb3e305c7cdee10e69426def6fa0cd0116fbe2,3.42.0,lookaside,blind,measured,https://github.com/sqlite/sqlite/commit/77eb3e305c7cdee10e69426def6fa0cd0116fbe2,"bufpt = printfTempBuf(pAccum, szBufNeeded), which AT THIS COMMIT did sqlite3DbMallocRaw(pAccum->db, n) -> lookaside slot whenever n<=1200; a negative binary exponent made (e2+2)/3 negative so szBufNeeded came out 165 while 264 bytes were written - an overrun that stays entirely inside the 1200-byte slot. Positive control: the upstream regression test has to run sqlite3_db_config_lookaside db 0 0 0 before ASAN can see it. NOTE in 3.53.4 printfTempBuf uses sqlite3_malloc(n) (src/printf.c:168), so the same defect today would be system heap MEASURED this session, two-arm ASAN probe built at the buggy commit 77eb3e305c7c^: lookaside ON (SQLite default) = NO ASAN report; -lookaside 0 0 = heap-buffer-overflow, WRITE of size 1. Same binary, same one-line PoC, one flag apart. INDEPENDENTLY CORROBORATED BY UPSTREAM: the regression test added in the fix commit (test/printf.test, printf-18.1) is preceded by 'db close; sqlite3 db test.db; sqlite3_db_config_lookaside db 0 0 0' - upstream had to switch the arena off for their own test to detect their own overflow. VERIFIED BY THIS SESSION AGAINST BOTH TREES: at the buggy commit the allocator is sqlite3DbMallocRaw(pAccum->db, n) (src/printf.c:201 @77eb3e305c7c^) - the connection allocator, hence a lookaside slot, which is what the ASAN arms measure. In 3.53.4 the same function now calls sqlite3_malloc(n) (src/printf.c:168), so upstream has since moved this buffer OUT of the arena and the identical bug would be caught in a current build. The row describes the code as it shipped."
sqlite-7d1c9da62dcd,2023,json,heap-oob-read,jsonReplaceNode,plain-SQL,"SELECT json_insert('{""a"":1}','$.b',CAST(x'0000' AS text));",7d1c9da62dcde30f42f2a1d59aaf466207f922b7,3.45.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/7d1c9da62dcde30f42f2a1d59aaf466207f922b7,"zCopy from sqlite3DbStrDup(0,z): db==0 so sqlite3DbMallocRaw falls straight to sqlite3Malloc (src/malloc.c:638-641), sizing only strlen(z)+1 (src/malloc.c sqlite3DbStrDup); the JSON node keeps length n>strlen(z) when the text holds embedded U+0000, so the later read of n bytes runs past the requested end. Fix uses sqlite3_malloc64(n+1)+memcpy. System heap, so bounds apply"
sqlite-9b532d1e1b1e,2023,fts3,heap-oob-read,fts3MsrBufferData,corrupt-db-file+requires-extension:fts3,,9b532d1e1b1eb25e5d3a4179f8d4aaf75b54956f,3.42.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/9b532d1e1b1eb25e5d3a4179f8d4aaf75b54956f,"pMsr->aBuffer was sized nList with no FTS3_NODE_PADDING, so the varint readers that rely on that padding ran past the end; buffer from sqlite3_realloc64 at ext/fts3/fts3_write.c:2695. Sibling commit 7f990bd3f88bce4d70161340de139ae116378be0 is the same diff"
sqlite-b838a229be26,2023,fts5,heap-overflow-write,fts5SecureDeleteOverflow,corrupt-db-file+requires-extension:fts5,,b838a229be26ffb08bf2c221e040103438724074,3.43.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/b838a229be26ffb08bf2c221e040103438724074,"the leaf image is Fts5Data.p, carved out of the SAME sqlite3_malloc64 as the Fts5Data header at ext/fts5/fts5_index.c:883 (nAlloc = sizeof(Fts5Data)+nByte+FTS5_DATA_PADDING, p = (u8*)pRet+szData); pLeaf->nn<pLeaf->szLeaf was not rejected, so the shift computed from szLeaf wrote past nn. Small overruns land in the 20-byte FTS5_DATA_PADDING inside the block; larger ones leave it"
sqlite-checkin-1a6b3dd1c4,2023,core (char() SQL function),uninitialized-read,charFunc,fuzzer-input via OSS-Fuzz,,61a5b6e3bc0482ed169c86760e83c6d95a5b94c7,3.43.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/61a5b6e3bc0482ed169c86760e83c6d95a5b94c7,"charFunc allocates zOut = z = sqlite3_malloc64(argc*4+1) at src/func.c:1308 and hands it to sqlite3_result_text64 with length zOut-z without writing the byte at that length; sqlite3VdbeMemZeroTerminateIfAble then reads pMem->z[pMem->n] (src/vdbemem.c:331 pre-fix) which is that unwritten byte; sqlite3_malloc64 -> sqlite3Malloc -> system heap; the read is IN BOUNDS (the guard requires sqlite3_msize(z) >= n+1), so bounds checking would not fire - this row is in the control group by allocator, not because CHERI would catch it"
sqlite-d88f378c7d31,2023,json,heap-oob-read,jsonReturnFromNode,plain-SQL,,d88f378c7d316a9523485504b31705ca1040e2fe,3.45.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/d88f378c7d316a9523485504b31705ca1040e2fe,"pNode->u.zJContent points into JsonParse.zJson, which jsonParseCached carves out of ONE sqlite3_malloc64(sizeof(JsonParse)+nJson+1) with p->zJson=(char*)&p[1] (src/json.c jsonParseCached), or into an RCStr (sqlite3RCStrNew -> sqlite3_malloc64); for a JSONB blob no NUL is appended, so sqlite3Strlen30(z) scanned past the end of that block. Fix passes pNode->n. json.c does not use the connection allocator for this buffer"
CVE-2022-35737,2022,core printf implementation (src/printf.c),heap-overflow-write,"sqlite3_str_vappendf() (src/printf.c, the size computation around line 832), reached via sqlite3_snprintf()/sqlite3_mprintf() and friends",C-API-misuse,"pass a string longer than 2 GB to specific C-language interfaces (string formatting paths); not reachable from SQL or from a corrupt database file || Full working PoC set published by the reporting organisation at https://github.com/trailofbits/exploits/tree/main/sqlite3-2022-vappendf - three demonstrations: a plain crash, return-address control, and a livelock/infinite-loop variant. Write-up: https://blog.trailofbits.com/2022/10/25/sqlite-vulnerability-july-2022-library-api/",,3.39.2 (2022-07-21),system-malloc,caught,named-in-advisory,https://www.sqlite.org/cves.html,"reaches sqlite3Malloc: either the request exceeds the 1200 B lookaside slot or the path runs under DisableLookaside (lookaside.sz=0, src/sqliteInt.h:1617). Prior pass: same StrAccum argument fix_commit LEFT EMPTY on purpose: the inherited value 0ab23d04540687f5 resolves neither in the sqlite/sqlite git mirror nor in the fossil check-in map built from it, so it could not be verified. Recording an unverifiable hash would be worse than recording none. PROVENANCE CAVEAT: this row arena was INHERITED from an earlier pass that classified partly by a per-file heuristic (which allocator the containing file calls), not by following this object to its allocation. An adversarial audit of 30 such rows found ~21 wrong, concentrated in exactly two classes: paths running under DisableLookaside (CREATE/ALTER-RENAME/loadStat4) wrongly marked lookaside, and extension rows whose mishandled object was a CORE-supplied sqlite3_value payload wrongly marked system-malloc. Every row the audit named has been corrected; this row was NOT individually re-derived and should be treated as unverified."
changes:3.39.4-fts3,2022,FTS3,integer-overflow,,,,,3.39.4 (2022-09-29),system-malloc,caught,named-in-advisory,https://www.sqlite.org/changes.html,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary heap bounds and revocation apply. Prior pass: fts3 allocates via sqlite3_malloc PROVENANCE CAVEAT: this row arena was INHERITED from an earlier pass that classified partly by a per-file heuristic (which allocator the containing file calls), not by following this object to its allocation. An adversarial audit of 30 such rows found ~21 wrong, concentrated in exactly two classes: paths running under DisableLookaside (CREATE/ALTER-RENAME/loadStat4) wrongly marked lookaside, and extension rows whose mishandled object was a CORE-supplied sqlite3_value payload wrongly marked system-malloc. Every row the audit named has been corrected; this row was NOT individually re-derived and should be treated as unverified."
dbsqlfuzz-fd21f341f3b4f582401d2feb2a1c0c4cc2c26caa,2022,btree.c MemPage method dispatch,uninitialized-read,MemPage.xParseCell / MemPage.xCellSize,"corrupt-db-file + mutated SQL; dbsqlfuzz, SQLite's own libFuzzer-based structure-aware fuzzer that mutates the database file and the SQL text simultaneously","NO public download. dbsqlfuzz is PROPRIETARY and not distributed; its case ids are SHA-1-style hashes that only the SQLite developers can resolve to an input. Historical dbsqlfuzz cases are folded anonymously into test/fuzzdata*.db in the public SQLite tree and replayed by the 'fuzzcheck' utility on 'make test', but individual cases are not addressable by id.",4f122717808b6977ef541f04e4519f5af392118f,3.39.0,pcache1-bulk,blind,read-the-source,https://sqlite.org/src/timeline?s=dbsqlfuzz&n=500&y=ci (fetched; check-in comment quoted verbatim in 'notes'). Per-commit page: https://sqlite.org/src/info/725a06434b,"apCell/szCell/aSpace1 are three sub-arrays carved from ONE sqlite3StackAllocRaw block at src/btree.c:8400-8406, so an overrun from one into the next is in-bounds of a single allocation. Prior pass: balance_nonroot cuts three regions from one block CORRECTED after adversarial audit (instrumented, positive+negative controlled): the fix initialises pPage->xCellSize/xParseCell in decodeFlags; the object is MemPage fields in the page slot pExtra, not the balance scratch."
fossil:47d0b1c4cfc3d2d8,2022,core (sqlite3_result_* path),uninitialized-read,setResultStrOrError,fuzzer-input via OSS-Fuzz,,c55b62d4cba51b583cbb6fe5f65e415a356f36d6,3.39.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/c55b62d4cba51b583cbb6fe5f65e415a356f36d6,"when the result string pointer is NULL the Mem becomes an SQL NULL and Mem.enc is never set, but setResultStrOrError still tested pOut->enc != ENC(pOut->db) (src/vdbeapi.c:394 pre-fix); pOut is pCtx->pOut, a VDBE register in p->aMem, carved from the tail of the opcode array (sqlite3DbRealloc, src/vdbeaux.c:192, first allocation 1024 B -> a 1200-byte lookaside slot) or from p->pFree = sqlite3DbMallocRawNN(db,x.nNeeded) at src/vdbeaux.c:2718 - lookaside up to 1200 B, system heap for larger statements; initMemArray (src/vdbeaux.c:2155) never touches enc, so the byte is recycled slab content; the read is IN BOUNDS of the Mem, so bounds checking would not fire either way; same underlying uninitialised Mem.enc as sqlite-checkin-800b8fdad7, fixed the same day"
